step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
78500	-651.707006220492076	-658.562494171451476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615099645151311	-2	2	1	4	5	3	6	8	4	6	5	6	9	8	10	9	10	9	9	10	11	12	9	10	11	11	10	11	13	12	13	12	13	12	14	12	14	13	13	13	15	16	14	14	14	14	15	16	16	14	16	18	16	15	16	16	17	16	16	15	16	17	19	17	17	14	18	18	18	17	17	17	19	18	17	17	17	21	18	18	20	19	19	17	19	21	20	19	21	20	19	19	21	20	21	21	21	21	21	21	21	23	23	22	24	21	23	23	23	23	22	24	24	29	24	26	0	3	0	6	6	3	4	4	3	2	4	0	10	12	19	12	13	7	14	14	12	27	12	12	13	15	19	16	20	27	26	21	25	18	39	15	15	24	16	28	31	31	27	28	15	12	32	18	44	36	38	31	40	44	66	50	50	46	31	31	37	47	47	40	31	20	29	50	31	34	54	31	50	50	41	61	47	31	50	61	80	45	65	41	55	63	55	13	75	56	46	77	63	77	80	63	77	80	63	72	72	0	86	48	93	63	63	96	63	86	87	103	96	115	96	113	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	4	2	3	1	1	1	3	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	4	2	1	1	3	2	1	2	1	2	5	2	3	2	1	1	2	2	1	2	2	1	2	1	1	1	3	2	1	2	1	2	1	1	1	2	2	1	1
79000	-643.941459149272418	-650.796947100231819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599405571010995	-1	2	0	5	3	4	6	8	6	6	5	6	8	8	9	8	9	10	9	10	10	11	10	9	10	11	11	10	12	12	13	11	10	14	13	12	13	12	12	15	14	16	13	15	15	15	15	15	15	14	14	18	16	15	17	16	16	17	15	17	15	18	18	16	16	17	17	18	19	18	17	18	17	19	18	18	17	19	17	17	19	18	18	20	18	21	21	20	19	21	19	19	19	21	21	21	20	21	22	22	23	23	23	22	23	22	23	23	23	22	22	25	24	27	25	25	0	3	0	2	3	3	6	4	5	6	5	0	10	12	12	12	10	13	14	19	16	19	15	16	7	14	14	16	32	19	27	14	13	13	21	15	23	24	28	30	19	31	21	15	37	38	32	18	35	36	38	59	54	26	54	50	50	38	41	59	37	77	32	44	31	41	41	50	59	34	43	42	56	56	54	45	47	51	50	61	61	61	65	85	41	63	89	33	72	68	79	63	77	77	80	63	77	80	86	87	85	0	86	70	93	47	96	96	86	86	54	103	96	107	108	113	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	3	1	1	1	1	1	1	2	1	1	5	1	2	2	2	1	1	2	1	1	3	1	1	2	2	1	2	1	1	4	1	2	2	2	2	2	2	3	1	1	2	2	1	1	3	2	1	1	1	1	1	2	2	1	6	1	2	2	1	1	2	2	2	2	2	1	1	3	1	1	2	2	3	2	1	1	1	4	2	1	2	1	1
79500	-638.856523476355392	-645.712011427314792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606740131380069	-1	3	2	4	5	5	4	6	5	6	6	6	8	8	8	8	10	10	9	10	10	12	10	11	12	11	10	11	12	11	13	11	14	15	13	12	11	12	15	15	13	15	13	15	14	15	15	15	16	14	14	18	14	15	15	16	17	17	17	16	16	17	19	17	17	17	16	19	18	19	18	18	18	19	16	18	17	20	18	18	20	19	19	19	18	21	20	20	22	20	19	17	21	22	21	20	22	22	22	21	22	23	23	23	24	22	24	23	23	21	21	25	24	28	26	26	0	3	0	3	7	2	2	7	3	3	3	0	10	12	12	12	13	10	14	19	12	27	15	16	17	14	14	16	19	19	26	19	25	17	37	23	15	21	28	19	37	41	26	43	23	12	32	18	43	36	38	59	21	53	41	24	50	46	42	40	45	47	47	54	67	55	27	50	31	18	54	55	50	50	42	61	47	43	50	45	61	61	65	66	66	63	41	34	69	50	50	47	77	77	80	62	77	81	86	40	72	0	86	34	93	63	96	63	86	63	69	103	96	113	107	113	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	3	2	1	2	1	2	4	1	1	1	1	2	4	2	2	2	1	1	1	2	1	1	4	2	2	2	1	1	1	2	1	1	2	3	2	2	3	1	2	3	2	1	1	1	4	2	2	2	2	1	1	1	1	4	2	2	2	1	1	1	2	2	2	2	1	1	3	2	1	1	4	1	1	3	1	1	1	2	2	3	2	1	1
80000	-653.946298615956152	-660.801786566915553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578789567660636	-2	3	2	5	4	5	6	7	6	7	4	6	8	8	8	9	10	10	9	10	11	12	10	11	11	11	9	10	13	11	13	11	14	14	13	11	12	13	13	14	15	16	14	15	14	15	16	15	15	14	16	19	16	15	17	17	16	17	16	16	16	17	19	18	16	17	16	19	18	18	18	18	17	19	17	17	18	21	19	17	20	19	19	19	18	22	21	20	21	21	19	18	21	22	21	20	21	22	22	23	21	24	23	23	24	23	24	22	22	20	21	25	23	27	25	26	0	3	0	11	2	2	3	4	5	2	3	0	10	12	12	14	13	13	14	27	27	14	15	16	17	19	14	12	14	14	24	19	25	18	12	15	15	24	28	24	31	37	21	37	23	26	32	18	35	24	21	59	40	29	41	50	50	51	31	20	37	47	47	66	31	31	40	50	41	34	75	41	50	36	41	35	47	44	50	61	37	46	65	59	65	110	72	48	41	74	61	47	77	77	80	63	77	80	110	111	31	0	86	70	77	97	96	96	110	47	72	103	96	96	113	113	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	2	2	1	2	2	1	2	2	2	2	2	2	2	1	1	2	2	1	1	2	2	2	1	2	3	3	1	2	1	2	3	1	2	2	2	1	2	2	3	1	2	1	3	2	1	4	2	2	2	1	1	2	3	2	1	1	2	2	2	2	1	2	2	1	1	4	1	1	3	3	1	2	1	1	2	2	1	2	3	1	2
80500	-665.886612883184625	-672.742100834144026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569338720242533	-1	2	1	4	4	5	5	7	5	7	5	6	8	9	9	9	10	11	10	8	10	11	8	11	12	10	10	9	13	11	14	11	13	14	14	12	11	12	15	14	14	16	13	15	13	14	15	16	16	14	15	17	16	15	15	17	16	16	16	17	15	17	19	17	16	18	17	18	18	18	17	19	19	18	17	19	17	20	20	17	19	19	18	19	18	22	21	19	20	20	17	19	19	20	21	20	19	22	22	23	23	23	24	22	25	23	22	23	23	20	22	25	25	28	26	26	0	3	0	2	2	2	2	7	3	3	2	0	10	20	12	12	10	13	14	12	12	14	12	16	17	14	28	12	16	14	45	14	17	13	23	21	23	24	16	20	27	55	21	12	36	37	32	13	29	36	14	29	51	26	31	50	50	46	41	55	15	47	62	29	40	41	55	50	55	34	26	55	57	57	59	61	47	69	44	61	37	61	65	42	40	94	42	25	55	57	57	77	77	77	80	97	77	82	110	69	59	0	86	34	97	93	96	96	99	63	31	103	108	96	108	113	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	1	1	2	3	1	1	1	2	3	3	2	2	1	3	3	2	1	2	4	1	2	1	3	2	2	4	2	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	4	2	2	1	1	1	1	1	2	1	4	2	1	2	2	2	2	3	3	2	1	1	1	2	2	1	1	1	1	2	3	1	1	4	2	1	2	2	1	1	5	1	1	4	1	1
81000	-628.680430390469951	-635.535918341429351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641619438364637	-2	3	2	4	4	6	6	8	5	7	5	7	8	9	10	9	10	11	8	10	10	12	9	11	10	11	10	10	12	12	13	12	13	13	13	12	13	13	12	14	13	15	15	16	15	16	15	15	15	14	15	18	16	15	16	17	15	17	15	16	16	17	18	17	16	18	17	18	18	18	18	18	19	19	14	18	18	20	18	18	20	19	19	20	17	21	21	20	20	20	20	19	20	21	21	20	19	22	23	22	20	22	23	22	24	23	24	23	24	22	21	25	25	29	25	26	0	3	0	3	3	2	3	10	5	3	2	0	7	19	23	12	13	10	12	19	12	14	12	19	13	19	19	16	27	27	14	27	17	13	24	21	15	24	27	26	19	31	35	35	15	16	32	18	39	36	38	59	40	19	42	57	50	51	22	27	37	47	47	54	41	85	55	50	60	33	54	42	50	36	21	61	62	44	50	61	80	61	65	59	54	63	69	70	55	56	50	77	97	77	80	63	77	95	110	87	67	0	86	48	93	97	96	96	63	63	55	103	96	113	108	107	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	1	3	1	2	1	1	1	3	3	1	1	1	2	1	1	2	1	3	1	2	2	3	2	1	1	2	2	1	1	1	1	3	1	2	2	1	2	2	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	2	2	2	2	1	1
81500	-688.022684915880632	-694.878172866840032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598906609249590	0	2	0	5	4	6	5	7	5	7	5	6	8	10	10	9	11	10	8	10	9	12	11	11	12	10	9	10	12	11	14	11	13	13	13	12	14	13	11	13	13	15	15	16	14	13	15	16	15	13	15	17	16	15	15	17	16	15	15	16	16	16	18	18	16	18	17	17	19	16	18	18	18	18	18	19	17	20	19	18	18	19	19	20	19	20	19	21	22	21	20	18	19	22	21	20	21	21	23	22	22	23	24	23	23	20	22	23	23	22	23	25	25	28	26	27	0	3	0	3	3	3	2	7	2	2	2	0	6	27	21	12	10	10	12	19	12	27	16	19	17	19	19	12	27	19	26	19	17	18	28	28	23	23	16	14	21	46	35	35	28	12	32	34	21	36	16	31	30	40	41	50	50	46	27	31	45	51	62	54	45	42	31	50	42	17	59	53	57	50	31	61	62	43	50	61	37	45	65	59	66	63	65	48	55	68	74	62	77	77	80	63	92	80	110	72	75	0	110	88	93	62	47	107	110	63	85	103	107	96	113	113	1	1	1	2	2	2	1	1	2	3	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	2	3	2	2	3	1	5	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	1	1	2	3	1	2	2	2	2	1	1	1	1	3	2	2	1	1	2	2	1	3	2	1	2	2	1	2	1	2	1	2	1	1	2	3	1	1	4	1	1
82000	-634.571114940441703	-641.426602891401103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652549010730400	-1	2	1	5	4	6	4	7	6	6	6	6	8	7	8	10	10	8	10	9	11	12	11	11	12	11	11	9	13	12	13	11	13	15	12	12	13	13	12	15	14	14	13	16	14	14	15	14	15	15	14	17	16	15	17	17	14	16	16	16	16	17	18	17	17	15	16	19	17	17	17	18	18	18	18	18	18	20	20	18	20	20	17	18	18	22	19	20	21	20	18	20	20	20	22	19	22	21	22	23	22	23	23	22	23	24	23	21	24	22	22	25	24	28	24	26	0	3	0	2	3	2	2	3	5	2	7	0	10	12	12	28	13	10	14	14	28	19	15	14	17	14	28	12	27	26	20	19	25	48	16	15	24	21	26	19	31	24	35	35	38	38	32	25	35	57	38	59	54	45	41	50	36	51	31	31	45	32	62	54	42	26	42	50	41	34	54	42	57	50	52	61	47	37	50	24	61	61	31	69	66	63	42	70	78	73	50	77	77	77	81	47	62	80	96	89	85	0	86	88	47	94	108	96	110	63	72	103	107	108	108	113	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	1	2	2	1	2	2	2	1	2	2	2	1	1	2	4	2	4	2	2	3	1	2	1	2	2	1	2	1	1	1	1	1	2	3	2	2	1	1	1	1	1	3	1	1	1	1	2	2	1	1	3	1	1
82500	-622.719638138942855	-629.575126089902255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639147093217085	-3	3	2	4	4	3	5	7	5	7	5	6	9	8	10	9	9	10	10	10	10	11	10	11	11	11	10	9	12	12	13	11	13	15	13	11	13	13	15	15	14	15	15	16	14	16	15	15	13	13	15	18	17	15	15	16	17	16	16	16	15	17	19	17	17	17	17	17	18	18	19	17	18	17	18	18	18	19	19	19	18	18	19	19	19	21	20	20	19	20	20	19	21	22	22	20	22	22	22	23	20	24	23	21	24	22	23	22	23	22	21	24	24	29	25	26	0	3	0	3	3	3	2	4	5	3	6	0	10	12	12	12	10	13	14	16	12	27	16	21	17	14	14	12	21	27	14	14	25	18	28	16	23	24	37	31	31	41	31	35	23	38	32	18	16	36	12	23	40	27	41	50	50	38	41	31	37	32	62	54	55	40	55	50	72	34	54	42	50	50	59	61	47	44	56	61	23	37	65	54	52	63	26	34	55	45	57	77	77	77	80	63	77	80	86	111	69	0	86	70	93	93	63	96	86	62	89	103	96	107	86	113	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	3	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	4	3	1	2	1	2	2	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	1	2	4	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	4	1	1
83000	-621.393655288814216	-628.249143239773616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590654510604295	0	2	1	4	4	5	3	7	5	7	4	7	7	8	9	9	11	10	10	10	10	12	11	10	12	11	10	10	12	12	13	12	13	14	13	12	13	12	14	14	14	16	14	14	15	16	14	16	15	15	15	19	17	15	15	16	16	17	15	16	16	16	18	16	16	17	18	18	18	18	17	18	18	17	17	18	18	18	20	17	20	18	18	19	19	22	21	20	19	20	19	20	20	21	21	20	21	19	22	22	22	24	23	22	24	23	23	23	23	22	20	24	24	26	26	26	0	3	0	7	2	3	3	4	5	6	3	0	5	12	12	12	13	10	14	14	16	26	15	12	17	27	14	12	19	26	14	27	25	18	21	15	15	15	35	27	26	55	35	36	23	38	32	34	44	15	24	75	40	27	31	36	50	51	31	31	23	47	47	40	41	31	41	57	55	34	40	42	50	36	42	23	62	44	57	61	82	45	65	42	66	63	72	48	41	56	37	62	77	77	80	63	77	80	47	42	69	0	99	88	77	63	96	94	110	97	67	103	107	107	108	113	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	3	1	2	2	2	1	1	3	1	3	1	2	2	1	1	2	2	1	1	2	2	1	3	2	3	2	1	2	2	1	2	2	3	3	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1
83500	-622.441732300205217	-629.297220251164617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597397116178132	0	3	2	5	4	5	5	8	5	6	5	7	8	9	9	9	10	10	10	10	9	11	10	11	11	12	11	10	11	11	14	11	14	13	14	12	12	12	13	14	15	15	14	15	14	15	15	15	15	14	15	19	16	16	17	15	17	15	17	16	16	18	16	18	18	17	17	17	19	18	18	18	17	18	18	18	18	20	20	18	19	20	16	19	19	20	21	19	20	20	19	19	20	21	20	19	21	21	23	22	22	23	22	22	24	23	23	24	24	20	21	25	23	28	26	25	0	3	0	3	3	3	5	10	5	4	3	0	10	12	12	12	13	13	14	14	12	14	15	12	17	19	14	12	19	14	14	14	25	18	16	15	15	16	28	27	35	31	16	39	23	38	32	34	39	36	24	59	27	40	42	50	50	24	42	40	45	47	47	54	83	39	42	56	67	13	54	31	50	50	41	35	47	45	57	49	61	61	42	66	42	63	55	17	31	73	73	77	77	93	80	63	93	95	86	111	72	0	86	70	93	77	96	107	99	47	52	103	62	107	108	107	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	3	2	2	2	2	2	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	3	1	2	2	2	2	2	2	3	2	1	2	2	1	1	2	1	2	4	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	2	2	3	1	1
84000	-572.949083106639364	-579.804571057598764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728090180296837	-1	3	2	4	5	5	5	7	6	7	5	7	9	9	10	10	10	11	8	9	9	11	11	11	12	11	10	10	12	11	13	11	13	14	14	13	13	12	14	14	14	15	13	16	14	14	16	15	15	14	15	17	17	14	16	16	17	16	17	16	16	17	18	16	17	18	18	18	17	18	18	18	17	19	17	15	18	18	20	19	19	18	19	20	19	20	20	20	21	20	20	20	20	21	22	20	21	21	23	22	22	23	23	22	24	23	21	23	23	22	23	25	25	28	26	27	0	3	0	2	3	2	3	7	5	6	2	0	10	19	21	12	10	13	12	19	12	14	15	21	17	14	19	21	27	27	26	19	17	18	16	23	15	24	28	26	31	31	27	35	36	38	32	25	37	36	43	31	40	19	41	50	50	38	41	40	45	47	47	40	55	69	69	50	31	48	64	41	50	56	42	15	62	46	57	61	61	61	65	69	66	63	59	33	40	68	57	77	77	77	98	63	77	80	110	67	67	0	107	88	93	94	63	107	86	86	100	103	96	113	113	113	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	1	1	2	4	4	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1
84500	-635.852270162633545	-642.707758113592945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643628369657192	-2	3	2	3	4	5	5	7	5	7	6	7	9	10	9	10	10	10	8	9	11	11	11	10	10	11	10	11	12	11	13	12	12	13	13	13	13	13	15	14	14	15	14	15	14	15	16	16	16	14	15	19	16	16	16	16	17	15	16	15	16	15	18	17	17	18	17	19	18	18	18	18	17	16	17	18	18	21	18	18	19	18	18	20	17	21	20	19	21	20	19	18	21	21	20	20	21	20	22	22	23	24	21	21	24	23	23	23	24	21	23	24	24	26	25	27	0	3	0	3	3	2	4	4	5	6	2	0	10	19	12	12	13	13	12	19	16	19	15	12	10	27	19	12	27	19	28	19	25	17	21	16	15	14	35	30	31	31	35	35	23	35	32	18	35	16	24	31	32	40	31	50	50	16	42	28	45	32	62	42	41	42	41	74	55	17	53	65	50	50	59	46	47	46	56	61	61	61	42	55	31	63	69	13	69	74	73	62	77	77	61	63	77	80	86	42	65	0	47	48	93	94	96	96	99	47	89	103	96	96	113	113	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	3	3	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	4	1	1	1	1	2	2	2	2	1	5	2	3	2	1	1	2	3	1	2	2	1	3	3	1	2	2	2	1	2	2	1	1	1	2	2	2	1	2
85000	-630.925164759520612	-637.780652710480013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638289415818575	-3	2	0	4	3	5	6	7	5	8	4	6	8	9	10	10	10	11	8	9	8	11	9	9	11	11	10	9	12	11	11	12	13	14	14	12	12	11	14	13	14	16	13	16	15	15	15	15	15	14	15	19	14	16	16	17	16	17	16	17	16	17	18	18	17	16	17	19	18	18	19	17	18	17	16	18	18	19	20	19	19	19	19	20	19	19	21	20	21	21	19	20	20	21	22	19	19	21	21	22	23	24	23	22	24	24	22	23	22	22	23	25	25	28	26	25	0	3	0	3	3	3	3	6	5	6	2	0	6	19	21	21	13	13	12	19	12	19	21	21	17	19	19	21	14	27	19	26	25	18	15	15	23	24	38	26	31	31	15	35	16	38	32	17	35	36	21	59	40	40	31	50	50	49	41	31	37	47	47	51	55	41	46	56	72	34	53	55	50	50	41	61	41	46	50	45	61	37	65	41	66	63	52	48	69	73	74	77	62	97	81	47	62	80	86	52	52	0	86	88	93	77	96	96	99	99	100	103	96	107	107	107	1	1	1	2	2	3	3	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	2	2	1	1	4	2	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	4	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	3	1	2	2	2	2	1	1	1	2	3	3	3	2
85500	-662.279052776709591	-669.134540727668991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678618278671182	0	3	2	4	4	4	5	7	5	6	4	6	8	9	10	9	10	11	8	10	10	12	9	8	12	12	10	10	13	11	12	11	13	13	13	11	13	12	14	14	14	15	15	15	15	16	14	15	15	14	15	19	16	15	15	17	16	17	16	17	16	16	18	18	17	18	17	16	18	18	17	18	17	19	18	15	17	21	17	18	19	19	19	19	17	21	20	19	21	21	19	19	20	20	20	20	21	22	23	22	22	23	22	21	24	23	23	23	23	22	22	25	24	28	26	25	0	3	0	3	2	2	2	4	5	7	3	0	10	19	12	12	13	10	12	14	16	14	19	12	13	27	14	12	12	27	19	14	25	18	38	23	23	24	26	27	38	41	37	35	38	51	29	13	37	36	16	41	31	40	41	50	50	37	28	41	39	47	47	54	55	85	27	36	41	18	26	31	50	50	59	38	62	44	68	37	59	23	65	85	31	63	55	48	55	68	56	77	77	77	82	63	77	95	86	55	69	0	47	88	94	97	96	86	86	86	89	103	96	107	113	113	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	3	1	2	2	2	2	2	2	1	1	1	2	1	3	2	4	2	1	1	1	2	2	2	3	1	1	2	2	1	1	2	1	1	3	2	1	3	1	2	1	2	1	1	1	1	2	2	2	1	1
